"time","mech.Px","mech.Py"
13.52,61.18921569296612,-9.929036510941186
13.53,61.20162605629805,-9.92754223465333
13.54,61.21403454208951,-9.926032446582749
13.55,61.22644113095225,-9.924507149088491
13.56,61.23884580350097,-9.922966344553835
13.57,61.25124854035337,-9.92141003538628
13.58,61.263649322130185,-9.919838224017564
13.59,61.27604812945519,-9.918250912903645
13.6,61.28844494295525,-9.916648104524684
13.61,61.300839743260354,-9.915029801385081
13.62,61.31323251100361,-9.913396006013436
13.63,61.32562322682135,-9.911746720962546
13.64,61.33801187135305,-9.910081948809417
13.65,61.350398425241494,-9.908401692155262
13.66,61.362782869132666,-9.906705953625481
13.67,61.37516518367589,-9.904994735869664
13.68,61.38754534952377,-9.903268041561581
13.69,61.39992334733235,-9.901525873399203
13.7,61.41229915776097,-9.89976823410466
13.71,61.42467276147245,-9.897995126424265
13.72,61.43704413913302,-9.896206553128499
13.73,61.449413271412425,-9.894402517012006
13.74,61.46178013898388,-9.892583020893593
13.75,61.47414472252417,-9.890748067616226
13.76,61.48650700271363,-9.888897660047013
13.77,61.4988669602362,-9.887031801077221
13.78,61.511224575779465,-9.885150493622248
13.79,61.52357983003461,-9.883253740621644
13.8,61.5359327036966,-9.881341545039072
13.81,61.54828317746405,-9.879413909862361
13.82,61.560631232039356,-9.877470838103411
13.83,61.572976848128675,-9.875512332798298
13.84,61.58532000644198,-9.873538397007163
13.85,61.5976606876931,-9.8715490338143
13.86,61.60999887259973,-9.86954424632808
13.87,61.62233454188343,-9.867524037680976
13.88,61.634667676269764,-9.865488411029574
13.89,61.64699825648816,-9.863437369554537
13.9,61.659326263272135,-9.861370916460615
13.91,61.67165167735915,-9.859289054976646
13.92,61.68397447949077,-9.857191788355534
13.93,61.696294650412604,-9.855079119874258
13.94,61.70861217087439,-9.852951052833857
13.95,61.720927021630004,-9.850807590559452
13.96,61.733239183437504,-9.848648736400186
13.97,61.74554863705912,-9.846474493729264
13.98,61.75785536326136,-9.844284865943962
13.99,61.77015934281495,-9.842079856465551
14,61.782460556494925,-9.839859468739366
14.01,61.79475898508064,-9.837623706234764
14.02,61.80705460935581,-9.83537257244513
14.03,61.81934741010852,-9.833106070887847
14.04,61.83163736813126,-9.830824205104335
14.05,61.843924464221,-9.828526978659996
14.06,61.85620867917913,-9.826214395144248
14.07,61.868489993811586,-9.823886458170517
14.08,61.88076838892879,-9.821543171376184
14.09,61.89304384534579,-9.81918453842265
14.1,61.90531634388216,-9.816810562995272
14.11,61.91758586536213,-9.814421248803384
14.12,61.92985239061458,-9.812016599580295
14.13,61.942115900473055,-9.809596619083266
14.14,61.95437637577582,-9.807161311093513
14.15,61.9666337973659,-9.804710679416203
14.16,61.978888146091094,-9.802244727880456
14.17,61.99113940280394,-9.799763460339314
14.18,62.003387548361886,-9.797266880669756
14.19,62.015632563627186,-9.794754992772699
14.2,62.02787442946703,-9.792227800572956
14.21,62.04011312675347,-9.789685308019262
14.22,62.05234863636359,-9.787127519084265
14.23,62.064580939179365,-9.784554437764518
14.24,62.07681001608783,-9.781966068080443
14.25,62.089035847981094,-9.779362414076385
14.26,62.10125841575626,-9.776743479820546
14.27,62.11347770031557,-9.774109269405002
14.28,62.12569368256642,-9.771459786945712
14.29,62.13790634342132,-9.768795036582503
14.3,62.15011566379799,-9.766115022479028
14.31,62.162321624619366,-9.76341974882282
14.32,62.17452420681364,-9.760709219825241
14.33,62.186723391314295,-9.75798343972149
14.34,62.1989191590601,-9.755242412770608
14.35,62.21111149099515,-9.752486143255428
14.36,62.22330036806896,-9.749714635482647
14.37,62.2354857712364,-9.746927893782718
14.38,62.24766768145776,-9.744125922509943
14.39,62.259846079698846,-9.741308726042401
14.4,62.27202094693087,-9.738476308781948
14.41,62.28419226413064,-9.735628675154253
14.42,62.29636001228045,-9.73276582960873
14.43,62.30852417236822,-9.729887776618575
14.44,62.32068472538744,-9.72699452068075
14.45,62.33284165233724,-9.72408606631597
14.46,62.34499493422245,-9.721162418068687
14.47,62.35714455205354,-9.718223580507107
14.48,62.36929048684675,-9.71526955822315
14.49,62.38143271962406,-9.712300355832493
14.5,62.39357123141322,-9.709315977974503
14.51,62.405706003247815,-9.706316429312274
14.52,62.417837016167276,-9.703301714532598
14.53,62.4299642512169,-9.700271838345968
14.54,62.44208768944787,-9.697226805486569
14.55,62.45420731191731,-9.694166620712249
14.56,62.46632309968834,-9.691091288804566
14.57,62.478435033830024,-9.688000814568714
14.58,62.49054309541747,-9.684895202833555
14.59,62.50264726553185,-9.68177445845161
14.6,62.51474752526036,-9.678638586299048
14.61,62.52684385569639,-9.675487591275665
14.62,62.53893623793941,-9.672321478304886
14.63,62.55102465309508,-9.66914025233377
14.64,62.563109082275226,-9.665943918332971
14.65,62.57518950659797,-9.662732481296771
14.66,62.58726590718763,-9.659505946243037
14.67,62.599338265174836,-9.656264318213228
14.68,62.611406561696526,-9.653007602272378
14.69,62.623470777896,-9.649735803509117
14.7,62.635530894922915,-9.646448927035625
14.71,62.64758689393335,-9.643146977987648
14.72,62.659638756089805,-9.639829961524478
14.73,62.67168646256123,-9.636497882828962
14.74,62.68372999452312,-9.633150747107457
14.75,62.69576933315742,-9.629788559589871
14.76,62.7078044596527,-9.62641132552962
14.77,62.71983535520404,-9.623019050203634
14.78,62.731862001013226,-9.61961173891234
14.79,62.743884378288556,-9.616189396979658
14.8,62.75590246824513,-9.612752029752999
14.81,62.76791625210464,-9.609299642603254
14.82,62.77992571109557,-9.605832240924764
14.83,62.79193082645316,-9.602349830135363
14.84,62.80393157941939,-9.598852415676294
14.85,62.815927951243104,-9.595340003012286
14.86,62.82791992317995,-9.591812597631474
14.87,62.83990747649251,-9.58827020504543
14.88,62.851890592450204,-9.58471283078914
14.89,62.86386925232943,-9.581140480421002
14.9,62.875843437413536,-9.577553159522816
14.91,62.88781312899286,-9.573950873699763
14.92,62.89977830836475,-9.57033362858042
14.93,62.911738956833624,-9.566701429816728
14.94,62.923695055710965,-9.563054283084004
14.95,62.935646586315386,-9.5593921940809
14.96,62.947593529972615,-9.555715168529439
14.97,62.95953586801555,-9.55202321217497
14.98,62.97147358178428,-9.548316330786182
14.99,62.98340665262616,-9.544594530155067
15,62.99533506189574,-9.540857816096938
15.01,63.0072587909549,-9.537106194450413
15.02,63.01917782117282,-9.533339671077405
15.03,63.031092133926,-9.529558251863094
15.04,63.043001710598325,-9.525761942715954
15.05,63.05490653258113,-9.521950749567718
15.06,63.06680658127306,-9.518124678373372
15.07,63.07870183808035,-9.514283735111153
15.08,63.09059228441666,-9.510427925782533
15.09,63.10247790170314,-9.506557256412215
15.1,63.11435867136851,-9.502671733048125
15.11,63.126234574849114,-9.498771361761367
15.12,63.13810559358882,-9.494856148646303
15.13,63.14997170903918,-9.490926099820438
15.14,63.161832902659384,-9.486981221424466
15.15,63.17368915591632,-9.483021519622275
15.16,63.185540450284606,-9.479047000600882
15.17,63.19738676724657,-9.475057670570484
15.18,63.20922808829237,-9.471053535764398
15.19,63.221064394919935,-9.467034602439089
15.2,63.23289566863504,-9.463000876874142
15.21,63.24472189095131,-9.458952365372252
15.22,63.256543043390295,-9.454889074259217
15.23,63.26835910748144,-9.450811009883921
15.24,63.28017006476213,-9.446718178618351
15.25,63.29197589677778,-9.44261058685754
15.26,63.30377658508174,-9.438488241019616
15.27,63.31557211123547,-9.434351147545733
15.28,63.32736245680845,-9.430199312900102
15.29,63.339147603378265,-9.42603274356997
15.3,63.35092753253065,-9.421851446065585
15.31,63.362702225859415,-9.417655426920232
15.32,63.374471664966656,-9.413444692690193
15.33,63.3862358314626,-9.409219249954738
15.34,63.39799470696575,-9.404979105316114
15.35,63.40974827310286,-9.400724265399557
15.36,63.42149651150898,-9.39645473685325
15.37,63.43323940382751,-9.392170526348327
15.38,63.44497693171017,-9.387871640578863
15.39,63.45670907681706,-9.383558086261871
15.4,63.46843582081672,-9.379229870137287
15.41,63.48015714538613,-9.374886998967924
15.42,63.491873032210705,-9.370529479539544
15.43,63.50358346298437,-9.366157318660754
15.44,63.5152884194096,-9.36177052316306
15.45,63.52698788319737,-9.357369099900824
15.46,63.53868183606731,-9.352953055751279
15.47,63.550370259747595,-9.34852239761449
15.48,63.56205313597507,-9.34407713241335
15.49,63.57373044649525,-9.339617267093603
15.5,63.58540217306233,-9.335142808623761
15.51,63.59706829743925,-9.330653763995185
15.52,63.608728801397675,-9.326150140222003
15.53,63.62038366671808,-9.321631944341128
15.54,63.63203287518976,-9.317099183412232
15.55,63.6436764086108,-9.312551864517753
15.56,63.65531424878819,-9.30798999476289
15.57,63.66694637753781,-9.303413581275548
15.58,63.67857277668447,-9.29882263120638
15.59,63.69019342806191,-9.294217151728741
15.6,63.70180831351287,-9.289597150038691
15.61,63.71341741488908,-9.284962633354986
15.62,63.725020714051354,-9.280313608919062
15.63,63.736618192869514,-9.275650083995007
15.64,63.74820983322251,-9.270972065869582
15.65,63.7597956169984,-9.266279561852189
15.66,63.7713755260944,-9.261572579274867
15.67,63.78294954241692,-9.256851125492275
15.68,63.79451764788155,-9.25211520788168
15.69,63.80607982441311,-9.247364833842958
15.7,63.81763605394573,-9.242600010798569
15.71,63.82918631842279,-9.237820746193533
15.72,63.84073059979701,-9.233027047495474
15.73,63.85226888003045,-9.228218922194518
15.74,63.86380114109455,-9.223396377803383
15.75,63.87532736497014,-9.218559421857275
15.76,63.88684753364752,-9.213708061913954
15.77,63.89836162912643,-9.208842305553656
15.78,63.909869633416065,-9.203962160379131
15.79,63.9213715285352,-9.199067634015606
15.8,63.93286729651212,-9.194158734110768
15.81,63.9443569193847,-9.189235468334788
15.82,63.955840379200396,-9.18429784438025
15.83,63.9673176580163,-9.179345869962203
15.84,63.97878873789916,-9.174379552818099
15.85,63.99025360092543,-9.169398900707808
15.86,64.00171222918127,-9.164403921413607
15.87,64.01316460476255,-9.159394622740141
15.88,64.02461070977498,-9.15437101251444
15.89,64.03605052633397,-9.149333098585888
15.9,64.04748403656484,-9.144280888826238
15.91,64.05891122260272,-9.13921439112956
15.92,64.07033206659266,-9.134133613412255
15.93,64.08174655068956,-9.129038563613033
15.94,64.0931546570583,-9.123929249692914
15.95,64.10455636787374,-9.118805679635198
15.96,64.11595166532067,-9.11366786144547
15.97,64.12734053159397,-9.108515803151553
15.98,64.13872294889853,-9.103349512803552
15.99,64.15009889944932,-9.098168998473792
16,64.16146836547144,-9.092974268256816
16.01,64.17283132920005,-9.087765330269399
16.02,64.18418777288059,-9.082542192650505
16.03,64.19553767876857,-9.077304863561281
16.04,64.20688102912979,-9.07205335118505
16.05,64.21821780624025,-9.066787663727311
16.06,64.22954799238624,-9.061507809415685
16.07,64.24087156986437,-9.056213796499955
16.08,64.25218852098152,-9.05090563325201
16.09,64.26349882805499,-9.04558332796585
16.1,64.2748024734124,-9.04024688895759
16.11,64.28609943939179,-9.034896324565395
16.12,64.29738970834171,-9.02953164314954
16.13,64.30867326262108,-9.024152853092321
16.14,64.31995008459936,-9.018759962798104
16.15,64.33122015665649,-9.013352980693291
16.16,64.34248346118301,-9.007931915226273
16.17,64.35373998058,-9.002496774867467
16.18,64.36498969725918,-8.997047568109288
16.19,64.37623259364284,-8.991584303466109
16.2,64.38746865216395,-8.98610698947429
16.21,64.39869785526618,-8.980615634692128
16.22,64.40992018540392,-8.97511024769986
16.23,64.42113562504227,-8.969590837099664
16.24,64.43234415665708,-8.9640574115156
16.25,64.44354576273507,-8.958509979593655
16.26,64.4547404257737,-8.952948550001693
16.27,64.46592812828133,-8.947373131429444
16.28,64.47710885277718,-8.94178373258849
16.29,64.48828258179134,-8.936180362212284
16.3,64.49944929786487,-8.930563029056074
16.31,64.51060898354982,-8.924931741896954
16.32,64.52176162140911,-8.919286509533794
16.33,64.53290719401681,-8.913627340787286
16.34,64.54404568395795,-8.907954244499866
16.35,64.55517707382862,-8.902267229535752
16.36,64.56630134623603,-8.896566304780904
16.37,64.57741848379854,-8.890851479143015
16.38,64.58852846914557,-8.8851227615515
16.39,64.59963128491783,-8.879380160957467
16.4,64.61072691376712,-8.873623686333756
16.41,64.62181533835657,-8.867853346674831
16.42,64.63289654136048,-8.862069150996858
16.43,64.64397050546448,-8.856271108337637
16.44,64.65503721336552,-8.850459227756616
16.45,64.66609664777185,-8.844633518334852
16.46,64.67714879140314,-8.838793989175006
16.47,64.68819362699037,-8.83294064940136
16.48,64.69923113727603,-8.827073508159739
16.49,64.71026130501399,-8.821192574617562
16.5,64.7212841129696,-8.815297857963783
16.51,64.73229954391977,-8.809389367408887
16.52,64.74330758065284,-8.803467112184906
16.53,64.75430820596878,-8.797531101545351
16.54,64.76530140267914,-8.791581344765238
16.55,64.77628715360703,-8.785617851141062
16.56,64.78726544158721,-8.779640629990784
16.57,64.7982362494661,-8.773649690653805
16.58,64.80919956010183,-8.767645042490965
16.59,64.82015535636422,-8.761626694884535
16.6,64.83110362113484,-8.755594657238174
16.61,64.84204433730706,-8.749548938976947
16.62,64.85297748778598,-8.743489549547284
16.63,64.86390305548855,-8.737416498416975
16.64,64.87482102334359,-8.731329795075162
16.65,64.88573137429178,-8.725229449032325
16.66,64.89663409128568,-8.719115469820249
16.67,64.90752915728983,-8.712987866992025
16.68,64.91841655528066,-8.70684665012203
16.69,64.9292962682466,-8.700691828805915
16.7,64.94016827918816,-8.694523412660592
16.71,64.95103257111778,-8.688341411324206
16.72,64.96188912706,-8.682145834456126
16.73,64.97273793005147,-8.67593669173695
16.74,64.98357896314093,-8.66971399286846
16.75,64.99441220938928,-8.66347774757362
16.76,65.00523765186959,-8.657227965596551
16.77,65.01605527366708,-8.650964656702556
16.78,65.0268650578792,-8.644687830678048
16.79,65.03766698761572,-8.638397497330558
16.8,65.04846104599858,-8.632093666488737
16.81,65.05924721616208,-8.625776348002315
16.82,65.07002548125286,-8.619445551742112
16.83,65.08079582442983,-8.613101287599985
16.84,65.09155822886436,-8.606743565488848
16.85,65.1023126777402,-8.600372395342639
16.86,65.1130591542535,-8.593987787116319
16.87,65.12379764161294,-8.58758975078582
16.88,65.13452812303959,-8.581178296348089
16.89,65.1452505817671,-8.57475343382101
16.9,65.15596500104162,-8.568315173243443
16.91,65.1666713641219,-8.561863524675156
16.92,65.17736965427919,-8.555398498196858
16.93,65.18805985479746,-8.54892010391014
16.94,65.19874194897326,-8.542428351937506
16.95,65.20941592011582,-8.535923252422307
16.96,65.22008175154707,-8.529404815528762
16.97,65.23073942660164,-8.522873051441936
16.98,65.24138892862693,-8.51632797036769
16.99,65.25203024098309,-8.509769582532726
17,65.26266334704306,-8.50319789818452
17.01,65.2732882301926,-8.496612927591332
17.02,65.28390487383038,-8.490014681042169
17.03,65.29451326136787,-8.483403168846797
17.04,65.30511337622946,-8.4767784013357
17.05,65.31570520185247,-8.470140388860074
17.06,65.32628872168718,-8.463489141791813
17.07,65.33686391919686,-8.456824670523492
17.08,65.34743077785774,-8.45014698546834
17.09,65.35798928115915,-8.443456097060245
17.1,65.36853941260335,-8.436752015753715
17.11,65.37908115570583,-8.430034752023879
17.12,65.38961449399511,-8.423304316366456
17.13,65.40013941101284,-8.416560719297756
17.14,65.41065589031382,-8.40980397135464
17.15,65.4211639154661,-8.403034083094536
17.16,65.43166347005084,-8.396251065095376
17.17,65.44215453766253,-8.389454927955645
17.18,65.45263710190883,-8.38264568229429
17.19,65.4631111464108,-8.375823338750767
17.2,65.47357665480271,-8.368987907984973
17.21,65.48403361073221,-8.362139400677282
17.22,65.4944819978603,-8.35527782752848
17.23,65.50492179986139,-8.348403199259772
17.24,65.51535300042329,-8.341515526612762
17.25,65.52577558324725,-8.334614820349437
17.26,65.53618953204798,-8.32770109125215
17.27,65.5465948305537,-8.320774350123607
17.28,65.55699146250612,-8.31383460778683
17.29,65.56737941166051,-8.306881875085177
17.3,65.57775866178572,-8.299916162882276
17.31,65.58812919666413,-8.292937482062062
17.32,65.59849100009183,-8.28594584352872
17.33,65.60884405587845,-8.27894125820669
17.34,65.6191883478474,-8.271923737040618
17.35,65.6295238598357,-8.264893290995392
17.36,65.63985057569411,-8.25784993105608
17.37,65.65016847928713,-8.250793668227935
17.38,65.66047755449306,-8.243724513536359
17.39,65.67077778520397,-8.236642478026905
17.4,65.68106915532573,-8.22954757276526
17.41,65.6913516487781,-8.222439808837205
17.42,65.70162524949468,-8.215319197348618
17.43,65.71188994142297,-8.208185749425466
17.44,65.72214570852438,-8.201039476213742
17.45,65.73239253477428,-8.193880388879508
17.46,65.74263040416201,-8.186708498608834
17.47,65.75285930069091,-8.179523816607794
17.48,65.76307920837831,-8.172326354102456
17.49,65.77329011125565,-8.165116122338855
17.5,65.78349199336833,-8.15789313258297
17.51,65.79368483877597,-8.150657396120724
17.52,65.80386863155222,-8.14340892425796
17.53,65.81404335578492,-8.136147728320402
17.54,65.82420899557604,-8.128873819653679
17.55,65.83436553504181,-8.121587209623268
17.56,65.8445129583126,-8.114287909614493
17.57,65.85465124953312,-8.106975931032506
17.58,65.86478039286222,-8.099651285302283
17.59,65.87490037247315,-8.092313983868573
17.6,65.88501117255345,-8.084964038195901
17.61,65.895112777305,-8.077601459768571
17.62,65.90520517094403,-8.070226260090607
17.63,65.91528833770117,-8.062838450685746
17.64,65.92536226182149,-8.055438043097448
17.65,65.93542692756449,-8.048025048888858
17.66,65.94548231920412,-8.040599479642749
17.67,65.95552842102883,-8.033161346961593
17.68,65.96556521734159,-8.025710662467475
17.69,65.97559269245994,-8.018247437802069
17.7,65.98561083071588,-8.010771684626679
17.71,65.99561961645615,-8.003283414622167
17.72,66.00561903404198,-7.99578263948894
17.73,66.01560906784928,-7.9882693709469645
17.74,66.02558970226865,-7.980743620735729
17.75,66.03556092170531,-7.973205400614205
17.76,66.0455227105793,-7.965654722360864
17.77,66.05547505332525,-7.958091597773646
17.78,66.06541793439267,-7.950516038669921
17.79,66.07535133824581,-7.942928056886501
17.8,66.08527524936372,-7.93532766427961
17.81,66.0951896522403,-7.927714872724863
17.82,66.10509453138427,-7.920089694117238
17.83,66.11498987131927,-7.912452140371073
17.84,66.12487565658385,-7.90480222342005
17.85,66.13475187173147,-7.897139955217156
17.86,66.14461850133053,-7.889465347734701
17.87,66.15447552996443,-7.881778412964234
17.88,66.16432294223158,-7.874079162916608
17.89,66.17416072274537,-7.866367609621885
17.9,66.18398885613429,-7.858643765129383
17.91,66.1938073270419,-7.850907641507586
17.92,66.20361612012678,-7.8431592508442005
17.93,66.21341522006279,-7.835398605246082
17.94,66.22320461153875,-7.8276257168392345
17.95,66.23298427925877,-7.819840597768801
17.96,66.24275420794213,-7.812043260199021
17.97,66.25251438232328,-7.804233716313241
17.98,66.26226478715202,-7.796411978313853
17.99,66.27200540719329,-7.788578058422354
18,66.2817362272274,-7.780731968879211
18.01,66.29145723204991,-7.772873721943955
18.02,66.30116840647179,-7.765003329895093
18.03,66.3108697353193,-7.7571208050301
18.04,66.32056120343415,-7.749226159665427
18.05,66.33024279567341,-7.741319406136464
18.06,66.33991449690957,-7.733400556797497
18.07,66.34957629203063,-7.725469624021734
18.08,66.35922816594001,-7.717526620201263
18.09,66.3688701035567,-7.709571557747009
18.1,66.37850208981514,-7.701604449088766
18.11,66.38812410966536,-7.69362530667514
18.12,66.39773614807297,-7.685634142973538
18.13,66.40733819001912,-7.677630970470153
18.14,66.41693022050069,-7.6696158016699325
18.15,66.42651222453006,-7.661588649096586
18.16,66.4360841871354,-7.653549525292535
18.17,66.44564609336051,-7.645498442818908
18.18,66.45519792826492,-7.637435414255517
18.19,66.46473967692387,-7.629360452200848
18.2,66.47427132442839,-7.62127356927202
18.21,66.48379285588528,-7.613174778104792
18.22,66.49330425641715,-7.605064091353529
18.23,66.50280551116245,-7.596941521691164
18.24,66.51229660527545,-7.588807081809219
18.25,66.52177752392635,-7.58066078441775
18.26,66.53124825230118,-7.5725026422453485
18.27,66.54070877560194,-7.564332668039112
18.28,66.55015907904658,-7.55615087456462
18.29,66.55959914786898,-7.5479572746059205
18.3,66.56902896731907,-7.53975188096552
18.31,66.5784485226627,-7.531534706464338
18.32,66.58785779918188,-7.523305763941707
18.33,66.59725678217458,-7.515065066255352
18.34,66.6066454569549,-7.506812626281354
18.35,66.61602380885303,-7.4985484569141665
18.36,66.62539182321532,-7.490272571066532
18.37,66.63474948540423,-7.481984981669535
18.38,66.6440967807984,-7.473685701672522
18.39,66.65343369479271,-7.465374744043125
18.4,66.66276021279825,-7.457052121767203
18.41,66.67207632024228,-7.44871784784886
18.42,66.68138200256844,-7.440371935310393
18.43,66.69067724523657,-7.432014397192293
18.44,66.69996203372287,-7.423645246553211
18.45,66.70923635351986,-7.415264496469948
18.46,66.71850019013641,-7.4068721600374055
18.47,66.72775352909775,-7.3984682503686265
18.48,66.73699635594562,-7.390052780594708
18.49,66.74622865623802,-7.381625763864827
18.5,66.75545041554952,-7.37318721334619
18.51,66.76466161947113,-7.36473714222403
18.52,66.77386225361035,-7.356275563701589
18.53,66.78305230359115,-7.347802491000073
18.54,66.7922317550541,-7.339317937358663
18.55,66.80140059365634,-7.3308219160344645
18.56,66.81055880507152,-7.322314440302517
18.57,66.81970637498998,-7.313795523455742
18.58,66.82884328911858,-7.305265178804951
18.59,66.83796953318094,-7.296723419678805
18.6,66.84708509291731,-7.288170259423799
18.61,66.8561899540846,-7.27960571140425
18.62,66.86528410245649,-7.271029789002254
18.63,66.87436752382337,-7.262442505617695
18.64,66.8834402039924,-7.2538438746681955
18.65,66.89250212878748,-7.245233909589116
18.66,66.9015532840494,-7.236612623833531
18.67,66.91059365563572,-7.227980030872198
18.68,66.91962322942086,-7.2193361441935275
18.69,66.92864199129612,-7.210680977303602
18.7,66.93764992716967,-7.202014543726122
18.71,66.94664702296663,-7.193336857002377
18.72,66.95563326462901,-7.1846479306912645
18.73,66.96460863811585,-7.175947778369213
18.74,66.97357312940309,-7.1672364136302225
18.75,66.98252672448376,-7.158513850085794
18.76,66.99146940936782,-7.149780101364925
18.77,67.00040117008237,-7.141035181114113
18.78,67.0093219926715,-7.132279102997279
18.79,67.01823186319645,-7.123511880695793
18.8,67.02713076773554,-7.114733527908443
18.81,67.03601869238423,-7.105944058351406
18.82,67.04489562325514,-7.097143485758226
18.83,67.05376154647809,-7.088331823879791
18.84,67.06261644820006,-7.079509086484321
18.85,67.07146031458525,-7.070675287357345
18.86,67.08029313181514,-7.061830440301678
18.87,67.08911488608847,-7.052974559137374
18.88,67.0979255636212,-7.04410765770176
18.89,67.1067251506467,-7.035229749849366
18.9,67.11551363341559,-7.026340849451917
18.91,67.12429099819589,-7.0174409703983205
18.92,67.13305723127294,-7.008530126594637
18.93,67.14181231894952,-6.999608331964058
18.94,67.15055624754582,-6.990675600446883
18.95,67.15928900339942,-6.981731946000501
18.96,67.16801057286543,-6.972777382599378
18.97,67.17672094231635,-6.963811924235011
18.98,67.18542009814229,-6.95483558491593
18.99,67.19410802675077,-6.945848378667665
19,67.20278471456692,-6.936850319532719
19.01,67.21145014803344,-6.927841421570555
19.02,67.22010431361053,-6.918821698857589
19.03,67.22874719777613,-6.909791165487123
19.04,67.23737878702568,-6.900749835569366
19.05,67.24599906787236,-6.8916977232313945
19.06,67.25460802684698,-6.882634842617133
19.07,67.26320565049804,-6.873561207887328
19.08,67.27179192539172,-6.864476833219534
19.09,67.28036683811202,-6.8553817328080875
19.1,67.2889303752606,-6.846275920864073
19.11,67.29748252345698,-6.837159411615331
19.12,67.30602326933838,-6.8280322193063965
19.13,67.3145525995599,-6.81889435819851
19.14,67.32307050079449,-6.809745842569575
19.15,67.3315769597329,-6.8005866867141505
19.16,67.34007196308382,-6.791416904943405
19.17,67.34855549757377,-6.782236511585129
19.18,67.35702754994725,-6.773045520983688
19.19,67.36548810696668,-6.763843947499994
19.2,67.37393715541246,-6.754631805511509
19.21,67.38237468208291,-6.745409109412201
19.22,67.39080067379444,-6.7361758736125354
19.23,67.39921511738143,-6.726932112539435
19.24,67.40761799969627,-6.717677840636282
19.25,67.41600930760953,-6.708413072362865
19.26,67.42438902800973,-6.699137822195386
19.27,67.4327571478036,-6.689852104626423
19.28,67.44111365391592,-6.680555934164911
19.29,67.44945853328969,-6.671249325336109
19.3,67.457791772886,-6.661932292681595
19.31,67.46611335968419,-6.652604850759229
19.32,67.47442328068178,-6.643267014143136
19.33,67.48272152289451,-6.633918797423683
19.34,67.49100807335638,-6.624560215207463
19.35,67.49928291911966,-6.615191282117251
19.36,67.5075460472549,-6.605812012792009
19.37,67.51579744485099,-6.59642242188684
19.38,67.52403709901508,-6.587022524072976
19.39,67.53226499687275,-6.577612334037761
19.4,67.54048112556788,-6.568191866484613
19.41,67.54868547226279,-6.558761136133011
19.42,67.55687802413819,-6.549320157718463
19.43,67.5650587683932,-6.539868945992503
19.44,67.57322769224544,-6.530407515722649
19.45,67.58138478293094,-6.520935881692379
19.46,67.58953002770427,-6.511454058701119
19.47,67.59766341383846,-6.5019620615642175
19.48,67.60578492862513,-6.492459905112915
19.49,67.61389455937439,-6.482947604194338
19.5,67.62199229341495,-6.473425173671445
19.51,67.63007811809409,-6.4638926284230305
19.52,67.63815202077774,-6.454349983343711
19.53,67.6462139888504,-6.444797253343841
19.54,67.65426400971528,-6.435234453349585
19.55,67.66230207079417,-6.425661598302801
19.56,67.67032815952764,-6.416078703161078
19.57,67.67834226337494,-6.406485782897686
19.58,67.68634436981401,-6.396882852501561
19.59,67.69433446634156,-6.387269926977281
19.6,67.70231254047307,-6.377647021345036
19.61,67.7102785797428,-6.368014150640625
19.62,67.71823257170384,-6.358371329915394
19.63,67.72617450392802,-6.348718574236253
19.64,67.73410436400614,-6.339055898685632
19.65,67.74202213954777,-6.3293833183614625
19.66,67.74992781818135,-6.319700848377147
19.67,67.75782138755432,-6.310008503861531
19.68,67.76570283533293,-6.300306299958919
19.69,67.77357214920245,-6.290594251828994
19.7,67.78142931686706,-6.280872374646835
19.71,67.78927432604995,-6.271140683602864
19.72,67.7971071644933,-6.26139919390285
19.73,67.80492781995828,-6.251647920767873
19.74,67.81273628022512,-6.241886879434292
19.75,67.82053253309314,-6.232116085153725
19.76,67.82831656638065,-6.222335553193046
19.77,67.83608836792513,-6.212545298834334
19.78,67.8438479255831,-6.202745337374857
19.79,67.8515952272303,-6.192935684127049
19.8,67.85933026076157,-6.183116354418492
19.81,67.86705301409089,-6.173287363591896
19.82,67.87476347515148,-6.163448727005045
19.83,67.88246163189575,-6.153600460030817
19.84,67.89014747229531,-6.143742578057119
19.85,67.89782098434105,-6.133875096486888
19.86,67.90548215604312,-6.1239980307380755
19.87,67.91313097543093,-6.114111396243578
19.88,67.92076743055318,-6.1042152084512775
19.89,67.92839150947795,-6.094309482823944
19.9,67.93600320029259,-6.084394234839294
19.91,67.94360249110386,-6.0744694799898795
19.92,67.95118937003785,-6.064535233783147
19.93,67.95876382524006,-6.054591511741341
19.94,67.9663258448754,-6.044638329401536
19.95,67.97387541712824,-6.0346757023155675
19.96,67.98141253020238,-6.024703646050035
19.97,67.98893717232104,-6.014722176186291
19.98,67.996449331727,-6.004731308320366
19.99,68.00394899668251,-5.994731058062996
20,68.01143615546934,-5.984721441039566
20.01,68.01891079638881,-5.974702472890101
20.02,68.02637290776178,-5.964674169269237
20.03,68.03382247792871,-5.954636545846197
20.04,68.04125949524969,-5.94458961830477
20.05,68.04868394810433,-5.93453340234327
20.06,68.05609582489191,-5.924467913674539
20.07,68.06349511403143,-5.914393168025892
20.08,68.07088180396146,-5.904309181139129
20.09,68.07825588314033,-5.89421596877047
20.1,68.08561734004601,-5.884113546690555
20.11,68.09296616317624,-5.874001930684429
20.12,68.10030234104849,-5.863881136551472
20.13,68.1076258622,-5.853751180105441
20.14,68.11493671518772,-5.843612077174379
20.15,68.12223488858851,-5.833463843600634
20.16,68.12952037099889,-5.823306495240818
